id 	,numSat 	,sumFlags 	,mass 	,centralMass 	,centralFlag 	,centralRband 	,firstSatMass 	,firstSatFlag 	,firstSatRband 
0 	,626 	,626 	,1.94e+15 	,1.17e+13 	,True 	,-2.7e+01 	,1.20e+12 	,True 	,-2.4e+01 
1 	,51 	,51 	,1.12e+14 	,5.30e+10 	,True 	,-2.1e+01 	,1.77e+11 	,True 	,-2.2e+01 
4356618 	,511 	,511 	,1.62e+15 	,1.12e+13 	,True 	,-2.7e+01 	,3.33e+11 	,True 	,-2.3e+01 
4356619 	,45 	,45 	,2.38e+14 	,1.83e+12 	,True 	,-2.5e+01 	,4.98e+11 	,True 	,-2.3e+01 
4356621 	,25 	,25 	,2.11e+14 	,5.02e+12 	,True 	,-2.6e+01 	,5.21e+10 	,True 	,-2.1e+01 
4356625 	,21 	,21 	,1.97e+14 	,4.72e+12 	,True 	,-2.6e+01 	,6.56e+10 	,True 	,-2.1e+01 
4461296 	,383 	,383 	,1.17e+15 	,8.61e+12 	,True 	,-2.6e+01 	,3.51e+11 	,True 	,-2.3e+01 
4461297 	,51 	,51 	,3.23e+14 	,4.26e+12 	,True 	,-2.6e+01 	,1.30e+11 	,True 	,-2.2e+01 
4461299 	,45 	,45 	,3.39e+14 	,2.52e+12 	,True 	,-2.5e+01 	,2.98e+11 	,True 	,-2.3e+01 
4461300 	,19 	,19 	,1.50e+14 	,2.67e+12 	,True 	,-2.5e+01 	,2.39e+11 	,True 	,-2.2e+01 
4461316 	,7 	,7 	,1.07e+14 	,3.18e+12 	,True 	,-2.6e+01 	,3.28e+09 	,True 	,-1.8e+01 
4461317 	,4 	,4 	,1.02e+14 	,6.78e+11 	,True 	,-2.4e+01 	,3.04e+10 	,True 	,-2.1e+01 
4561713 	,464 	,464 	,1.30e+15 	,6.54e+12 	,True 	,-2.6e+01 	,2.32e+12 	,True 	,-2.5e+01 
4656216 	,530 	,530 	,1.51e+15 	,1.05e+13 	,True 	,-2.7e+01 	,7.48e+11 	,True 	,-2.4e+01 
4753637 	,214 	,214 	,6.44e+14 	,6.20e+12 	,True 	,-2.6e+01 	,3.40e+11 	,True 	,-2.3e+01 
476245 	,537 	,537 	,1.43e+15 	,7.79e+12 	,True 	,-2.6e+01 	,3.37e+11 	,True 	,-2.4e+01 
4753638 	,22 	,22 	,1.39e+14 	,2.60e+12 	,True 	,-2.5e+01 	,1.71e+11 	,True 	,-2.2e+01 
4753639 	,16 	,16 	,1.17e+14 	,1.64e+12 	,True 	,-2.5e+01 	,3.89e+10 	,True 	,-2.1e+01 
476246 	,65 	,65 	,1.95e+14 	,1.98e+12 	,True 	,-2.5e+01 	,1.47e+11 	,True 	,-2.2e+01 
4753653 	,10 	,10 	,1.38e+14 	,1.94e+12 	,True 	,-2.5e+01 	,8.69e+09 	,True 	,-1.9e+01 
476247 	,86 	,86 	,9.65e+14 	,8.56e+12 	,True 	,-2.6e+01 	,7.61e+11 	,True 	,-2.4e+01 
4854863 	,432 	,432 	,1.35e+15 	,9.95e+12 	,True 	,-2.7e+01 	,1.05e+12 	,True 	,-2.4e+01 
4854864 	,45 	,45 	,1.66e+14 	,2.95e+12 	,True 	,-2.5e+01 	,1.01e+11 	,True 	,-2.2e+01 
476248 	,27 	,27 	,1.04e+14 	,1.51e+12 	,True 	,-2.5e+01 	,7.79e+10 	,True 	,-2.1e+01 
4854891 	,3 	,3 	,1.46e+14 	,5.38e+12 	,True 	,-2.6e+01 	,1.57e+11 	,True 	,-2.3e+01 
4959833 	,481 	,481 	,1.44e+15 	,8.70e+12 	,True 	,-2.7e+01 	,5.31e+11 	,True 	,-2.3e+01 
4959834 	,27 	,27 	,1.47e+14 	,2.17e+12 	,True 	,-2.5e+01 	,1.13e+11 	,True 	,-2.2e+01 
476250 	,33 	,33 	,5.24e+14 	,5.41e+12 	,True 	,-2.6e+01 	,4.73e+10 	,True 	,-2.1e+01 
5059214 	,417 	,417 	,1.23e+15 	,7.30e+12 	,True 	,-2.7e+01 	,9.24e+11 	,True 	,-2.4e+01 
5059215 	,29 	,29 	,1.25e+14 	,8.42e+11 	,True 	,-2.4e+01 	,5.79e+10 	,True 	,-2.1e+01 
5059217 	,13 	,13 	,1.57e+14 	,4.37e+12 	,True 	,-2.6e+01 	,2.31e+10 	,True 	,-2e+01 
5059224 	,7 	,7 	,1.53e+14 	,5.16e+12 	,True 	,-2.6e+01 	,5.63e+10 	,True 	,-2.1e+01 
5059225 	,7 	,7 	,1.50e+14 	,3.34e+12 	,True 	,-2.6e+01 	,6.65e+10 	,True 	,-2.2e+01 
5059238 	,6 	,6 	,4.54e+14 	,4.99e+12 	,True 	,-2.6e+01 	,2.67e+10 	,True 	,-2e+01 
5160063 	,524 	,524 	,1.41e+15 	,4.76e+12 	,True 	,-2.6e+01 	,4.44e+12 	,True 	,-2.6e+01 
5160064 	,26 	,26 	,6.02e+14 	,1.11e+13 	,True 	,-2.7e+01 	,1.30e+11 	,True 	,-2.2e+01 
5160065 	,21 	,21 	,1.50e+14 	,2.70e+12 	,True 	,-2.5e+01 	,1.07e+11 	,True 	,-2.2e+01 
5160131 	,1 	,1 	,1.44e+14 	,3.84e+12 	,True 	,-2.6e+01 	,8.19e+09 	,True 	,-1.9e+01 
5251697 	,244 	,244 	,7.18e+14 	,4.81e+12 	,True 	,-2.6e+01 	,6.74e+11 	,True 	,-2.4e+01 
5251698 	,75 	,75 	,1.94e+14 	,1.85e+12 	,True 	,-2.5e+01 	,4.52e+11 	,True 	,-2.4e+01 
5251706 	,16 	,16 	,1.18e+14 	,6.84e+11 	,True 	,-2.4e+01 	,8.62e+10 	,True 	,-2.2e+01 
5251747 	,3 	,3 	,4.68e+14 	,3.92e+12 	,True 	,-2.6e+01 	,2.18e+11 	,True 	,-2.3e+01 
5348819 	,390 	,390 	,1.03e+15 	,3.31e+12 	,True 	,-2.5e+01 	,2.10e+12 	,True 	,-2.5e+01 
5348822 	,28 	,28 	,4.03e+14 	,1.04e+13 	,True 	,-2.7e+01 	,5.05e+10 	,True 	,-2.1e+01 
5432141 	,467 	,467 	,1.25e+15 	,6.79e+12 	,True 	,-2.6e+01 	,8.22e+11 	,True 	,-2.4e+01 
5432142 	,38 	,38 	,1.36e+14 	,2.29e+12 	,True 	,-2.5e+01 	,1.42e+11 	,True 	,-2.2e+01 
5524229 	,432 	,432 	,1.30e+15 	,1.45e+13 	,True 	,-2.7e+01 	,5.87e+11 	,True 	,-2.3e+01 
5524230 	,33 	,33 	,1.21e+14 	,9.09e+11 	,True 	,-2.4e+01 	,2.93e+11 	,True 	,-2.3e+01 
5608717 	,462 	,462 	,1.27e+15 	,8.05e+12 	,True 	,-2.6e+01 	,9.44e+11 	,True 	,-2.4e+01 
5608718 	,28 	,28 	,2.60e+14 	,4.63e+12 	,True 	,-2.6e+01 	,1.00e+11 	,True 	,-2.2e+01 
5693289 	,547 	,547 	,1.47e+15 	,7.75e+12 	,True 	,-2.6e+01 	,1.68e+12 	,True 	,-2.5e+01 
5693291 	,22 	,22 	,1.20e+14 	,1.36e+12 	,True 	,-2.4e+01 	,1.17e+11 	,True 	,-2.2e+01 
5693297 	,17 	,17 	,1.63e+14 	,5.42e+12 	,True 	,-2.6e+01 	,6.49e+10 	,True 	,-2.1e+01 
5693300 	,7 	,7 	,1.38e+14 	,1.14e+12 	,True 	,-2.4e+01 	,5.70e+10 	,True 	,-2.1e+01 
5693323 	,3 	,3 	,2.26e+14 	,4.52e+10 	,True 	,-2.1e+01 	,8.83e+09 	,True 	,-1.9e+01 
5693339 	,4 	,4 	,6.94e+14 	,3.82e+12 	,True 	,-2.6e+01 	,5.03e+09 	,True 	,-1.9e+01 
5787144 	,146 	,146 	,4.67e+14 	,4.04e+12 	,True 	,-2.6e+01 	,3.26e+11 	,True 	,-2.3e+01 
5787145 	,28 	,28 	,2.24e+14 	,5.60e+12 	,True 	,-2.6e+01 	,3.12e+10 	,True 	,-2.1e+01 
5787160 	,2 	,2 	,2.45e+14 	,5.56e+12 	,True 	,-2.6e+01 	,4.20e+09 	,True 	,-1.8e+01 
5873398 	,542 	,542 	,1.45e+15 	,7.03e+12 	,True 	,-2.6e+01 	,1.76e+12 	,True 	,-2.5e+01 
5956970 	,502 	,502 	,1.43e+15 	,7.60e+12 	,True 	,-2.6e+01 	,1.38e+12 	,True 	,-2.4e+01 
5956971 	,44 	,44 	,1.32e+14 	,1.75e+12 	,True 	,-2.5e+01 	,2.48e+11 	,True 	,-2.3e+01 
5956972 	,26 	,26 	,1.32e+14 	,9.82e+11 	,True 	,-2.6e+01 	,1.31e+11 	,True 	,-2.2e+01 
5956977 	,7 	,7 	,1.18e+14 	,1.38e+12 	,True 	,-2.5e+01 	,6.99e+10 	,True 	,-2.1e+01 
6043040 	,527 	,527 	,1.46e+15 	,8.43e+12 	,True 	,-2.6e+01 	,4.37e+11 	,True 	,-2.3e+01 
6043043 	,16 	,16 	,1.25e+14 	,2.33e+12 	,True 	,-2.5e+01 	,4.02e+10 	,True 	,-2.1e+01 
6043056 	,3 	,3 	,1.02e+14 	,4.01e+12 	,True 	,-2.6e+01 	,1.65e+08 	,True 	,-1.5e+01 
6130348 	,188 	,188 	,6.33e+14 	,5.91e+12 	,True 	,-2.6e+01 	,2.81e+11 	,True 	,-2.3e+01 
6130349 	,46 	,46 	,1.38e+14 	,1.36e+12 	,True 	,-2.4e+01 	,2.10e+11 	,True 	,-2.2e+01 
6130350 	,31 	,31 	,2.25e+14 	,2.07e+12 	,True 	,-2.5e+01 	,3.97e+11 	,True 	,-2.3e+01 
6130354 	,18 	,18 	,3.04e+14 	,1.58e+12 	,True 	,-2.5e+01 	,1.41e+11 	,True 	,-2.2e+01 
6130358 	,5 	,5 	,1.01e+14 	,1.45e+12 	,True 	,-2.5e+01 	,3.27e+10 	,True 	,-2.1e+01 
6130361 	,8 	,8 	,1.94e+14 	,6.55e+12 	,True 	,-2.7e+01 	,4.60e+11 	,True 	,-2.4e+01 
6130364 	,10 	,10 	,1.19e+14 	,3.51e+12 	,True 	,-2.6e+01 	,1.65e+10 	,True 	,-2e+01 
6225917 	,524 	,524 	,1.46e+15 	,7.31e+12 	,True 	,-2.6e+01 	,8.14e+11 	,True 	,-2.4e+01 
6225918 	,49 	,49 	,9.16e+14 	,9.16e+12 	,True 	,-2.7e+01 	,3.54e+10 	,True 	,-2.2e+01 
6225919 	,31 	,31 	,2.71e+14 	,4.60e+12 	,True 	,-2.6e+01 	,8.52e+10 	,True 	,-2.2e+01 
6225922 	,27 	,27 	,2.02e+14 	,6.30e+12 	,True 	,-2.6e+01 	,4.73e+10 	,True 	,-2.1e+01 
6225924 	,9 	,9 	,1.19e+14 	,4.10e+12 	,True 	,-2.7e+01 	,2.13e+10 	,True 	,-2.2e+01 
6225926 	,11 	,11 	,1.42e+14 	,5.28e+12 	,True 	,-2.7e+01 	,6.52e+09 	,True 	,-1.9e+01 
6325415 	,522 	,522 	,1.37e+15 	,7.62e+12 	,True 	,-2.6e+01 	,1.36e+12 	,True 	,-2.5e+01 
6325416 	,44 	,44 	,2.31e+14 	,4.77e+12 	,True 	,-2.6e+01 	,2.25e+11 	,True 	,-2.2e+01 
692426 	,798 	,798 	,2.30e+15 	,1.19e+13 	,True 	,-2.7e+01 	,3.38e+12 	,True 	,-2.5e+01 
692427 	,111 	,111 	,3.69e+14 	,2.79e+12 	,True 	,-2.5e+01 	,4.08e+11 	,True 	,-2.3e+01 
6412656 	,416 	,416 	,1.25e+15 	,8.57e+12 	,True 	,-2.7e+01 	,1.58e+12 	,True 	,-2.5e+01 
692428 	,61 	,61 	,2.81e+14 	,2.86e+12 	,True 	,-2.5e+01 	,7.32e+11 	,True 	,-2.4e+01 
6412664 	,11 	,11 	,2.29e+14 	,6.34e+12 	,True 	,-2.7e+01 	,4.10e+10 	,True 	,-2.1e+01 
692429 	,36 	,36 	,1.22e+14 	,1.02e+12 	,True 	,-2.4e+01 	,1.66e+11 	,True 	,-2.2e+01 
6499612 	,341 	,341 	,1.05e+15 	,5.86e+12 	,True 	,-2.6e+01 	,1.12e+12 	,True 	,-2.4e+01 
6574070 	,473 	,473 	,1.23e+15 	,6.60e+12 	,True 	,-2.6e+01 	,9.02e+11 	,True 	,-2.4e+01 
6574080 	,17 	,17 	,1.24e+14 	,3.18e+12 	,True 	,-2.5e+01 	,1.21e+10 	,True 	,-2e+01 
6574125 	,1 	,1 	,1.17e+14 	,2.86e+12 	,True 	,-2.5e+01 	,5.63e+09 	,True 	,-1.9e+01 
16 	,19 	,19 	,1.97e+14 	,3.55e+12 	,True 	,-2.5e+01 	,4.81e+10 	,True 	,-2.1e+01 
6664769 	,553 	,553 	,1.44e+15 	,7.57e+12 	,True 	,-2.6e+01 	,1.94e+12 	,True 	,-2.5e+01 
6664770 	,62 	,62 	,4.01e+14 	,4.78e+12 	,True 	,-2.6e+01 	,7.66e+10 	,True 	,-2.1e+01 
6664771 	,33 	,33 	,1.35e+14 	,2.13e+12 	,True 	,-2.5e+01 	,1.97e+11 	,True 	,-2.2e+01 
6664777 	,16 	,16 	,3.57e+14 	,8.92e+12 	,True 	,-2.7e+01 	,1.25e+11 	,True 	,-2.2e+01 
6748564 	,455 	,455 	,1.38e+15 	,8.65e+12 	,True 	,-2.6e+01 	,5.90e+11 	,True 	,-2.4e+01 
6748570 	,15 	,15 	,1.63e+15 	,7.76e+12 	,True 	,-2.7e+01 	,3.44e+10 	,True 	,-2.1e+01 
6834499 	,406 	,406 	,1.11e+15 	,7.01e+12 	,True 	,-2.6e+01 	,1.23e+12 	,True 	,-2.4e+01 
6834500 	,57 	,57 	,1.74e+14 	,2.25e+12 	,True 	,-2.5e+01 	,6.31e+10 	,True 	,-2.1e+01 
6913365 	,390 	,390 	,1.10e+15 	,7.04e+12 	,True 	,-2.6e+01 	,1.23e+12 	,True 	,-2.4e+01 
6991026 	,436 	,436 	,1.17e+15 	,6.70e+12 	,True 	,-2.6e+01 	,6.46e+11 	,True 	,-2.4e+01 
6991037 	,6 	,6 	,1.16e+14 	,4.60e+12 	,True 	,-2.7e+01 	,1.89e+10 	,True 	,-2e+01 
7065334 	,426 	,426 	,1.26e+15 	,6.57e+12 	,True 	,-2.6e+01 	,9.72e+11 	,True 	,-2.4e+01 
7065337 	,16 	,16 	,2.58e+14 	,1.14e+12 	,True 	,-2.5e+01 	,3.40e+11 	,True 	,-2.3e+01 
7065340 	,14 	,14 	,1.33e+14 	,2.58e+12 	,True 	,-2.5e+01 	,4.07e+10 	,True 	,-2.1e+01 
7065435 	,2 	,2 	,3.00e+14 	,1.41e+12 	,True 	,-2.6e+01 	,8.96e+10 	,True 	,-2.2e+01 
7146294 	,353 	,353 	,1.03e+15 	,6.57e+12 	,True 	,-2.6e+01 	,3.07e+11 	,True 	,-2.3e+01 
7146299 	,20 	,20 	,1.63e+14 	,1.66e+12 	,True 	,-2.5e+01 	,2.13e+11 	,True 	,-2.3e+01 
7146301 	,13 	,13 	,1.18e+14 	,1.86e+12 	,True 	,-2.5e+01 	,3.86e+11 	,True 	,-2.3e+01 
7235867 	,355 	,355 	,9.77e+14 	,4.80e+12 	,True 	,-2.6e+01 	,7.28e+11 	,True 	,-2.4e+01 
7235868 	,38 	,38 	,4.39e+14 	,9.37e+12 	,True 	,-2.7e+01 	,1.11e+12 	,True 	,-2.5e+01 
692449 	,11 	,11 	,1.28e+14 	,2.35e+12 	,True 	,-2.5e+01 	,4.86e+10 	,True 	,-2.1e+01 
7325028 	,454 	,454 	,1.40e+15 	,9.14e+12 	,True 	,-2.7e+01 	,7.23e+11 	,True 	,-2.4e+01 
7325035 	,6 	,6 	,1.60e+14 	,3.82e+12 	,True 	,-2.6e+01 	,1.89e+10 	,True 	,-2e+01 
7403396 	,443 	,443 	,1.37e+15 	,6.80e+12 	,True 	,-2.6e+01 	,1.25e+12 	,True 	,-2.4e+01 
7403397 	,65 	,65 	,1.93e+14 	,1.97e+12 	,True 	,-2.5e+01 	,1.62e+11 	,True 	,-2.2e+01 
7403446 	,2 	,2 	,4.89e+14 	,7.01e+11 	,True 	,-2.4e+01 	,8.66e+09 	,True 	,-2e+01 
7474466 	,327 	,327 	,7.95e+14 	,4.20e+12 	,True 	,-2.6e+01 	,1.26e+12 	,True 	,-2.4e+01 
692470 	,5 	,5 	,5.04e+14 	,7.59e+11 	,True 	,-2.4e+01 	,4.27e+12 	,True 	,-2.6e+01 
7547375 	,225 	,225 	,7.38e+14 	,5.71e+12 	,True 	,-2.6e+01 	,1.11e+12 	,True 	,-2.4e+01 
7547376 	,19 	,19 	,2.45e+14 	,3.78e+12 	,True 	,-2.5e+01 	,5.15e+10 	,True 	,-2.1e+01 
7547389 	,5 	,5 	,1.66e+14 	,7.80e+12 	,True 	,-2.7e+01 	,8.17e+10 	,True 	,-2.1e+01 
7547430 	,3 	,3 	,1.97e+14 	,1.79e+12 	,True 	,-2.6e+01 	,1.72e+09 	,True 	,-1.8e+01 
7630798 	,356 	,356 	,9.02e+14 	,4.59e+12 	,True 	,-2.6e+01 	,1.15e+12 	,True 	,-2.5e+01 
7630830 	,5 	,5 	,3.18e+14 	,2.96e+12 	,True 	,-2.5e+01 	,2.46e+12 	,True 	,-2.5e+01 
7706133 	,485 	,485 	,1.34e+15 	,6.78e+12 	,True 	,-2.6e+01 	,2.34e+12 	,True 	,-2.5e+01 
7706134 	,28 	,28 	,2.25e+14 	,3.04e+12 	,True 	,-2.5e+01 	,7.20e+11 	,True 	,-2.4e+01 
7706135 	,26 	,26 	,2.03e+14 	,2.32e+12 	,True 	,-2.5e+01 	,1.43e+12 	,True 	,-2.4e+01 
7706144 	,5 	,5 	,1.33e+14 	,5.03e+12 	,True 	,-2.7e+01 	,5.76e+09 	,True 	,-1.9e+01 
7778424 	,305 	,305 	,8.12e+14 	,4.76e+12 	,True 	,-2.6e+01 	,2.56e+11 	,True 	,-2.3e+01 
7778425 	,119 	,119 	,3.32e+14 	,3.05e+12 	,True 	,-2.5e+01 	,1.67e+11 	,True 	,-2.2e+01 
7778426 	,35 	,35 	,1.13e+14 	,1.38e+10 	,True 	,-2e+01 	,5.74e+10 	,True 	,-2.2e+01 
7778427 	,47 	,47 	,2.34e+14 	,3.25e+12 	,True 	,-2.6e+01 	,7.26e+10 	,True 	,-2.1e+01 
7778489 	,2 	,2 	,1.98e+14 	,2.19e+12 	,True 	,-2.5e+01 	,3.65e+11 	,True 	,-2.4e+01 
7860333 	,397 	,397 	,1.04e+15 	,5.68e+12 	,True 	,-2.6e+01 	,5.92e+11 	,True 	,-2.4e+01 
7860337 	,12 	,12 	,1.20e+14 	,3.38e+12 	,True 	,-2.6e+01 	,1.45e+11 	,True 	,-2.2e+01 
7860338 	,9 	,9 	,1.21e+14 	,3.24e+12 	,True 	,-2.6e+01 	,3.21e+10 	,True 	,-2.1e+01 
692645 	,2 	,2 	,1.06e+14 	,1.28e+12 	,True 	,-2.5e+01 	,5.05e+08 	,True 	,-1.7e+01 
7860445 	,1 	,1 	,5.50e+14 	,6.41e+11 	,True 	,-2.4e+01 	,6.32e+08 	,True 	,-1.7e+01 
7935722 	,543 	,543 	,1.38e+15 	,6.85e+12 	,True 	,-2.6e+01 	,5.31e+11 	,True 	,-2.3e+01 
7935723 	,18 	,18 	,1.76e+14 	,1.36e+12 	,True 	,-2.5e+01 	,1.90e+11 	,True 	,-2.2e+01 
7935725 	,15 	,15 	,1.22e+14 	,3.06e+12 	,True 	,-2.5e+01 	,2.64e+11 	,True 	,-2.3e+01 
8012756 	,266 	,266 	,7.92e+14 	,6.19e+12 	,True 	,-2.6e+01 	,5.10e+11 	,True 	,-2.3e+01 
8012757 	,55 	,55 	,2.12e+14 	,2.58e+12 	,True 	,-2.5e+01 	,2.55e+11 	,True 	,-2.3e+01 
8012758 	,21 	,21 	,1.77e+14 	,5.71e+12 	,True 	,-2.6e+01 	,4.60e+10 	,True 	,-2.1e+01 
8012764 	,9 	,9 	,2.23e+14 	,5.10e+12 	,True 	,-2.6e+01 	,4.35e+10 	,True 	,-2.1e+01 
8094210 	,336 	,336 	,9.66e+14 	,7.18e+12 	,True 	,-2.6e+01 	,5.13e+11 	,True 	,-2.3e+01 
8094211 	,44 	,44 	,4.66e+14 	,3.15e+12 	,True 	,-2.5e+01 	,2.71e+11 	,True 	,-2.3e+01 
2 	,49 	,49 	,1.26e+14 	,8.72e+11 	,True 	,-2.4e+01 	,3.78e+11 	,True 	,-2.3e+01 
880597 	,315 	,315 	,8.76e+14 	,3.81e+12 	,True 	,-2.6e+01 	,1.82e+12 	,True 	,-2.5e+01 
8175593 	,369 	,369 	,1.01e+15 	,6.41e+12 	,True 	,-2.6e+01 	,1.25e+12 	,True 	,-2.4e+01 
8175601 	,4 	,4 	,1.13e+14 	,4.66e+12 	,True 	,-2.6e+01 	,4.98e+11 	,True 	,-2.4e+01 
880599 	,61 	,61 	,2.12e+14 	,1.98e+12 	,True 	,-2.5e+01 	,1.81e+11 	,True 	,-2.2e+01 
8241267 	,423 	,423 	,1.04e+15 	,4.97e+12 	,True 	,-2.6e+01 	,1.09e+12 	,True 	,-2.4e+01 
880600 	,61 	,61 	,2.80e+14 	,4.84e+12 	,True 	,-2.6e+01 	,1.47e+11 	,True 	,-2.2e+01 
8241294 	,5 	,5 	,1.05e+14 	,2.42e+12 	,True 	,-2.6e+01 	,5.45e+10 	,True 	,-2.1e+01 
8241295 	,2 	,2 	,1.77e+14 	,4.65e+12 	,True 	,-2.7e+01 	,7.23e+10 	,True 	,-2.1e+01 
880601 	,24 	,24 	,1.10e+14 	,1.29e+12 	,True 	,-2.4e+01 	,1.23e+11 	,True 	,-2.2e+01 
8311356 	,406 	,406 	,1.09e+15 	,7.11e+12 	,True 	,-2.6e+01 	,2.98e+11 	,True 	,-2.3e+01 
8311357 	,42 	,42 	,3.20e+14 	,5.98e+12 	,True 	,-2.6e+01 	,4.44e+10 	,True 	,-2.1e+01 
8311361 	,12 	,12 	,1.07e+14 	,3.22e+12 	,True 	,-2.5e+01 	,3.47e+10 	,True 	,-2e+01 
8311369 	,3 	,3 	,2.15e+14 	,2.26e+12 	,True 	,-2.6e+01 	,1.54e+09 	,True 	,-1.7e+01 
8384388 	,311 	,311 	,8.57e+14 	,5.12e+12 	,True 	,-2.6e+01 	,8.81e+11 	,True 	,-2.4e+01 
8384389 	,40 	,40 	,1.73e+14 	,1.36e+12 	,True 	,-2.5e+01 	,2.27e+10 	,True 	,-2e+01 
8460952 	,441 	,441 	,1.17e+15 	,4.69e+12 	,True 	,-2.6e+01 	,7.71e+11 	,True 	,-2.4e+01 
8460953 	,38 	,38 	,2.76e+14 	,5.04e+12 	,True 	,-2.6e+01 	,2.85e+11 	,True 	,-2.3e+01 
8460955 	,14 	,14 	,4.22e+14 	,3.36e+12 	,True 	,-2.6e+01 	,3.94e+10 	,True 	,-2.1e+01 
8460960 	,17 	,17 	,2.09e+14 	,3.90e+12 	,True 	,-2.6e+01 	,8.92e+10 	,True 	,-2.1e+01 
8560074 	,432 	,432 	,1.09e+15 	,4.76e+12 	,True 	,-2.6e+01 	,7.10e+11 	,True 	,-2.4e+01 
8560075 	,17 	,17 	,1.33e+14 	,2.71e+12 	,True 	,-2.5e+01 	,5.58e+10 	,True 	,-2.1e+01 
8560077 	,4 	,4 	,1.24e+14 	,1.35e+12 	,True 	,-2.4e+01 	,3.07e+12 	,True 	,-2.5e+01 
8560079 	,17 	,17 	,1.47e+14 	,3.58e+12 	,True 	,-2.6e+01 	,3.96e+10 	,True 	,-2.1e+01 
8560083 	,6 	,6 	,2.31e+14 	,4.94e+12 	,True 	,-2.6e+01 	,2.78e+09 	,True 	,-1.9e+01 
8629805 	,362 	,362 	,1.03e+15 	,4.89e+12 	,True 	,-2.6e+01 	,7.46e+11 	,True 	,-2.4e+01 
8629806 	,87 	,87 	,6.50e+14 	,7.56e+12 	,True 	,-2.6e+01 	,6.78e+10 	,True 	,-2.1e+01 
8714627 	,387 	,387 	,1.05e+15 	,3.98e+12 	,True 	,-2.6e+01 	,1.34e+12 	,True 	,-2.4e+01 
8714628 	,41 	,41 	,2.01e+14 	,2.69e+12 	,True 	,-2.5e+01 	,7.91e+10 	,True 	,-2.1e+01 
8714631 	,29 	,29 	,2.75e+14 	,4.02e+12 	,True 	,-2.6e+01 	,8.31e+10 	,True 	,-2.2e+01 
8714633 	,14 	,14 	,2.64e+14 	,8.74e+12 	,True 	,-2.8e+01 	,1.19e+11 	,True 	,-2.2e+01 
8714660 	,3 	,3 	,1.59e+14 	,3.29e+12 	,True 	,-2.6e+01 	,1.23e+11 	,True 	,-2.2e+01 
8790231 	,361 	,361 	,9.64e+14 	,7.00e+12 	,True 	,-2.6e+01 	,6.59e+11 	,True 	,-2.4e+01 
8790232 	,65 	,65 	,1.15e+15 	,1.59e+13 	,True 	,-2.7e+01 	,4.02e+11 	,True 	,-2.3e+01 
8790235 	,11 	,11 	,1.14e+14 	,2.96e+12 	,True 	,-2.5e+01 	,3.85e+10 	,True 	,-2.1e+01 
8874396 	,404 	,404 	,1.20e+15 	,5.41e+12 	,True 	,-2.6e+01 	,1.08e+12 	,True 	,-2.4e+01 
8874397 	,102 	,102 	,5.70e+14 	,8.02e+12 	,True 	,-2.6e+01 	,5.41e+11 	,True 	,-2.3e+01 
8874402 	,18 	,18 	,2.23e+14 	,6.27e+12 	,True 	,-2.6e+01 	,3.31e+10 	,True 	,-2.1e+01 
8874412 	,8 	,8 	,1.32e+14 	,4.87e+12 	,True 	,-2.6e+01 	,1.24e+10 	,True 	,-2e+01 
8874418 	,2 	,2 	,1.42e+14 	,1.99e+12 	,True 	,-2.6e+01 	,8.79e+10 	,True 	,-2.2e+01 
8874420 	,2 	,2 	,1.32e+14 	,8.75e+11 	,True 	,-2.5e+01 	,9.20e+09 	,True 	,-1.9e+01 
8943467 	,342 	,342 	,9.28e+14 	,4.57e+12 	,True 	,-2.6e+01 	,8.53e+11 	,True 	,-2.4e+01 
8943468 	,64 	,64 	,2.70e+14 	,4.52e+12 	,True 	,-2.6e+01 	,1.43e+11 	,True 	,-2.2e+01 
880624 	,7 	,7 	,2.21e+14 	,5.03e+12 	,True 	,-2.6e+01 	,9.99e+09 	,True 	,-2e+01 
9009954 	,366 	,366 	,1.14e+15 	,8.10e+12 	,True 	,-2.6e+01 	,8.99e+11 	,True 	,-2.4e+01 
9009956 	,18 	,18 	,3.58e+14 	,6.50e+12 	,True 	,-2.6e+01 	,1.95e+11 	,True 	,-2.2e+01 
9009964 	,6 	,6 	,1.11e+14 	,5.23e+12 	,True 	,-2.6e+01 	,2.85e+10 	,True 	,-2e+01 
9009965 	,6 	,6 	,1.17e+14 	,4.86e+12 	,True 	,-2.6e+01 	,1.26e+10 	,True 	,-2e+01 
9083738 	,323 	,323 	,1.05e+15 	,7.07e+12 	,True 	,-2.8e+01 	,6.00e+11 	,True 	,-2.4e+01 
9083739 	,49 	,49 	,3.05e+14 	,2.79e+12 	,True 	,-2.5e+01 	,1.96e+12 	,True 	,-2.5e+01 
9158821 	,373 	,373 	,1.06e+15 	,7.54e+12 	,True 	,-2.6e+01 	,7.24e+11 	,True 	,-2.4e+01 
9158822 	,50 	,50 	,3.47e+14 	,5.73e+12 	,True 	,-2.6e+01 	,2.96e+11 	,True 	,-2.3e+01 
9158828 	,6 	,6 	,1.11e+14 	,3.10e+12 	,True 	,-2.6e+01 	,7.34e+11 	,True 	,-2.4e+01 
9158858 	,5 	,5 	,1.67e+14 	,2.96e+11 	,True 	,-2.4e+01 	,1.79e+12 	,True 	,-2.6e+01 
9229180 	,402 	,402 	,1.06e+15 	,5.40e+12 	,True 	,-2.6e+01 	,1.97e+11 	,True 	,-2.2e+01 
